team,team_name,year,week,weekly_attendance
Jacksonville,Jaguars,2006,11,67164
Jacksonville,Jaguars,2006,12,63608
Jacksonville,Jaguars,2006,13,73160
Jacksonville,Jaguars,2006,14,67164
Jacksonville,Jaguars,2006,15,69143
Jacksonville,Jaguars,2006,16,67164
Jacksonville,Jaguars,2006,17,77500
Kansas City,Chiefs,2006,1,77956
Kansas City,Chiefs,2006,2,76786
Kansas City,Chiefs,2006,3,NA
Kansas City,Chiefs,2006,4,77609
Kansas City,Chiefs,2006,5,63445
Kansas City,Chiefs,2006,6,64727
Kansas City,Chiefs,2006,7,77752
Kansas City,Chiefs,2006,8,77645
Kansas City,Chiefs,2006,9,66191
Kansas City,Chiefs,2006,10,73132
Kansas City,Chiefs,2006,11,78097
Kansas City,Chiefs,2006,12,79484
Kansas City,Chiefs,2006,13,71927
Kansas City,Chiefs,2006,14,77232
Kansas City,Chiefs,2006,15,66583
Kansas City,Chiefs,2006,16,61446
Kansas City,Chiefs,2006,17,77500
Miami,Dolphins,2006,1,64927
Miami,Dolphins,2006,2,72797
Miami,Dolphins,2006,3,72733
Miami,Dolphins,2006,4,70071
Miami,Dolphins,2006,5,68756
Miami,Dolphins,2006,6,77439
Miami,Dolphins,2006,7,73548
Miami,Dolphins,2006,8,NA
Miami,Dolphins,2006,9,62206
Miami,Dolphins,2006,10,73132
Miami,Dolphins,2006,11,73070
Miami,Dolphins,2006,12,61562
Miami,Dolphins,2006,13,73160
Miami,Dolphins,2006,14,74033
Miami,Dolphins,2006,15,71011
Miami,Dolphins,2006,16,73500
Miami,Dolphins,2006,17,57310
Minnesota,Vikings,2006,1,90608
Minnesota,Vikings,2006,2,63623
Minnesota,Vikings,2006,3,63754
Minnesota,Vikings,2006,4,71972
Minnesota,Vikings,2006,5,63906
Minnesota,Vikings,2006,6,NA
Minnesota,Vikings,2006,7,68118
Minnesota,Vikings,2006,8,63819
Minnesota,Vikings,2006,9,68088
Minnesota,Vikings,2006,10,63924
Minnesota,Vikings,2006,11,73070
Minnesota,Vikings,2006,12,63483
Minnesota,Vikings,2006,13,62221
Minnesota,Vikings,2006,14,60861
Minnesota,Vikings,2006,15,63677
Minnesota,Vikings,2006,16,70864
Minnesota,Vikings,2006,17,63557
New England,Patriots,2006,1,68756
New England,Patriots,2006,2,77595
New England,Patriots,2006,3,68756
New England,Patriots,2006,4,66035
New England,Patriots,2006,5,68756
New England,Patriots,2006,6,NA
New England,Patriots,2006,7,72180
New England,Patriots,2006,8,63819
New England,Patriots,2006,9,68756
New England,Patriots,2006,10,68756
New England,Patriots,2006,11,70753
New England,Patriots,2006,12,68756
New England,Patriots,2006,13,68756
New England,Patriots,2006,14,74033
New England,Patriots,2006,15,68756
New England,Patriots,2006,16,67164
New England,Patriots,2006,17,69143
New Orleans,Saints,2006,1,72915
New Orleans,Saints,2006,2,70602
New Orleans,Saints,2006,3,70003
New Orleans,Saints,2006,4,73392
New Orleans,Saints,2006,5,68183
New Orleans,Saints,2006,6,68269
New Orleans,Saints,2006,7,NA
New Orleans,Saints,2006,8,69152
New Orleans,Saints,2006,9,65561
New Orleans,Saints,2006,10,61911
New Orleans,Saints,2006,11,68001
New Orleans,Saints,2006,12,70933
New Orleans,Saints,2006,13,68241
New Orleans,Saints,2006,14,63722
New Orleans,Saints,2006,15,69052
New Orleans,Saints,2006,16,78539
New Orleans,Saints,2006,17,69569
New York,Giants,2006,1,78622
New York,Giants,2006,2,69241
New York,Giants,2006,3,68161
New York,Giants,2006,4,NA
New York,Giants,2006,5,78653
New York,Giants,2006,6,70840
New York,Giants,2006,7,63512
New York,Giants,2006,8,78647
New York,Giants,2006,9,78485
New York,Giants,2006,10,78641
New York,Giants,2006,11,67164
New York,Giants,2006,12,69143
New York,Giants,2006,13,78666
New York,Giants,2006,14,73702
New York,Giants,2006,15,78657
New York,Giants,2006,16,78539
New York,Giants,2006,17,86141
New York,Jets,2006,1,69143
New York,Jets,2006,2,77595
New York,Jets,2006,3,72067
New York,Jets,2006,4,77190
New York,Jets,2006,5,66604
New York,Jets,2006,6,77439
New York,Jets,2006,7,76953
New York,Jets,2006,8,72507
New York,Jets,2006,9,NA
New York,Jets,2006,10,68756
New York,Jets,2006,11,77632
New York,Jets,2006,12,76596
New York,Jets,2006,13,70527
New York,Jets,2006,14,77131
New York,Jets,2006,15,63677
New York,Jets,2006,16,73500
New York,Jets,2006,17,78039
Oakland,Raiders,2006,1,62578
Oakland,Raiders,2006,2,70744
Oakland,Raiders,2006,3,NA
Oakland,Raiders,2006,4,61426
Oakland,Raiders,2006,5,68368
Oakland,Raiders,2006,6,76691
Oakland,Raiders,2006,7,61595
Oakland,Raiders,2006,8,62385
Oakland,Raiders,2006,9,67816
Oakland,Raiders,2006,10,62094
Oakland,Raiders,2006,11,78097
Oakland,Raiders,2006,12,66105
Oakland,Raiders,2006,13,46276
Oakland,Raiders,2006,14,65882
Oakland,Raiders,2006,15,50164
Oakland,Raiders,2006,16,61446
Oakland,Raiders,2006,17,78039
Philadelphia,Eagles,2006,1,70180
Philadelphia,Eagles,2006,2,69241
Philadelphia,Eagles,2006,3,68166
Philadelphia,Eagles,2006,4,69222
Philadelphia,Eagles,2006,5,69268
Philadelphia,Eagles,2006,6,68269
Philadelphia,Eagles,2006,7,65808
Philadelphia,Eagles,2006,8,69249
Philadelphia,Eagles,2006,9,NA
Philadelphia,Eagles,2006,10,69143
Philadelphia,Eagles,2006,11,69232
Philadelphia,Eagles,2006,12,57296
Philadelphia,Eagles,2006,13,69098
Philadelphia,Eagles,2006,14,84164
Philadelphia,Eagles,2006,15,78657
Philadelphia,Eagles,2006,16,62839
Philadelphia,Eagles,2006,17,69341
Pittsburgh,Steelers,2006,1,64927
Pittsburgh,Steelers,2006,2,67164
Pittsburgh,Steelers,2006,3,64922
Pittsburgh,Steelers,2006,4,NA
Pittsburgh,Steelers,2006,5,67837
Pittsburgh,Steelers,2006,6,64727
Pittsburgh,Steelers,2006,7,71151
Pittsburgh,Steelers,2006,8,62385
Pittsburgh,Steelers,2006,9,64661
Pittsburgh,Steelers,2006,10,61911
Pittsburgh,Steelers,2006,11,73296
Pittsburgh,Steelers,2006,12,70946
Pittsburgh,Steelers,2006,13,59843
Pittsburgh,Steelers,2006,14,55246
Pittsburgh,Steelers,2006,15,73798
Pittsburgh,Steelers,2006,16,63224
Pittsburgh,Steelers,2006,17,66049
San Diego,Chargers,2006,1,62578
San Diego,Chargers,2006,2,64344
San Diego,Chargers,2006,3,NA
San Diego,Chargers,2006,4,70743
San Diego,Chargers,2006,5,67837
San Diego,Chargers,2006,6,68137
San Diego,Chargers,2006,7,77752
San Diego,Chargers,2006,8,66598
San Diego,Chargers,2006,9,65558
San Diego,Chargers,2006,10,65917
San Diego,Chargers,2006,11,76723
San Diego,Chargers,2006,12,66105
San Diego,Chargers,2006,13,63361
San Diego,Chargers,2006,14,67514
San Diego,Chargers,2006,15,66583
San Diego,Chargers,2006,16,68174
San Diego,Chargers,2006,17,66492
San Francisco,49ers,2006,1,63407
San Francisco,49ers,2006,2,67791
San Francisco,49ers,2006,3,68166
San Francisco,49ers,2006,4,77609
San Francisco,49ers,2006,5,68368
San Francisco,49ers,2006,6,68137
San Francisco,49ers,2006,7,NA
San Francisco,49ers,2006,8,62200
San Francisco,49ers,2006,9,68088
San Francisco,49ers,2006,10,60707
San Francisco,49ers,2006,11,68367
San Francisco,49ers,2006,12,65517
San Francisco,49ers,2006,13,68241
San Francisco,49ers,2006,14,68539
San Francisco,49ers,2006,15,67650
San Francisco,49ers,2006,16,67751
San Francisco,49ers,2006,17,75555
Seattle,Seahawks,2006,1,60535
Seattle,Seahawks,2006,2,67470
Seattle,Seahawks,2006,3,68161
Seattle,Seahawks,2006,4,62225
Seattle,Seahawks,2006,5,NA
Seattle,Seahawks,2006,6,65592
Seattle,Seahawks,2006,7,68118
Seattle,Seahawks,2006,8,77645
Seattle,Seahawks,2006,9,67816
Seattle,Seahawks,2006,10,68175
Seattle,Seahawks,2006,11,68367
Seattle,Seahawks,2006,12,68256
Seattle,Seahawks,2006,13,76146
Seattle,Seahawks,2006,14,63603
Seattle,Seahawks,2006,15,67650
Seattle,Seahawks,2006,16,68174
Seattle,Seahawks,2006,17,65660
St. Louis,Rams,2006,1,65577
St. Louis,Rams,2006,2,67791
St. Louis,Rams,2006,3,63278
St. Louis,Rams,2006,4,65563
St. Louis,Rams,2006,5,70804
St. Louis,Rams,2006,6,65592
St. Louis,Rams,2006,7,NA
St. Louis,Rams,2006,8,66598
St. Louis,Rams,2006,9,66191
St. Louis,Rams,2006,10,68175
St. Louis,Rams,2006,11,73348
St. Louis,Rams,2006,12,65517
St. Louis,Rams,2006,13,65612
St. Louis,Rams,2006,14,66234
St. Louis,Rams,2006,15,50164
St. Louis,Rams,2006,16,62324
St. Louis,Rams,2006,17,63557
Tampa Bay,Buccaneers,2006,1,65087
Tampa Bay,Buccaneers,2006,2,70828
Tampa Bay,Buccaneers,2006,3,65423
Tampa Bay,Buccaneers,2006,4,NA
Tampa Bay,Buccaneers,2006,5,68183
Tampa Bay,Buccaneers,2006,6,65732
Tampa Bay,Buccaneers,2006,7,65808
Tampa Bay,Buccaneers,2006,8,78647
Tampa Bay,Buccaneers,2006,9,65561
Tampa Bay,Buccaneers,2006,10,73573
Tampa Bay,Buccaneers,2006,11,65699
Tampa Bay,Buccaneers,2006,12,63183
Tampa Bay,Buccaneers,2006,13,59843
Tampa Bay,Buccaneers,2006,14,65691
Tampa Bay,Buccaneers,2006,15,62260
Tampa Bay,Buccaneers,2006,16,69603
Tampa Bay,Buccaneers,2006,17,65660
Tennessee,Titans,2006,1,69143
Tennessee,Titans,2006,2,64344
Tennessee,Titans,2006,3,72733
Tennessee,Titans,2006,4,69143
Tennessee,Titans,2006,5,57021
Tennessee,Titans,2006,6,88550
Tennessee,Titans,2006,7,NA
Tennessee,Titans,2006,8,69143
Tennessee,Titans,2006,9,66524
Tennessee,Titans,2006,10,69143
Tennessee,Titans,2006,11,69232
Tennessee,Titans,2006,12,69143
Tennessee,Titans,2006,13,69143
Tennessee,Titans,2006,14,70760
Tennessee,Titans,2006,15,69143
Tennessee,Titans,2006,16,54765
Tennessee,Titans,2006,17,69143
Washington,Redskins,2006,1,90608
Washington,Redskins,2006,2,63152
Washington,Redskins,2006,3,70069
Washington,Redskins,2006,4,89450
Washington,Redskins,2006,5,78653
Washington,Redskins,2006,6,88550
Washington,Redskins,2006,7,57274
Washington,Redskins,2006,8,NA
Washington,Redskins,2006,9,90250
Washington,Redskins,2006,10,69143
Washington,Redskins,2006,11,65699
Washington,Redskins,2006,12,85450
Washington,Redskins,2006,13,86436
Washington,Redskins,2006,14,84164
Washington,Redskins,2006,15,69052
Washington,Redskins,2006,16,62324
Washington,Redskins,2006,17,86141
Arizona,Cardinals,2007,1,68111
Arizona,Cardinals,2007,2,64542
Arizona,Cardinals,2007,3,71372
Arizona,Cardinals,2007,4,64844
Arizona,Cardinals,2007,5,61788
Arizona,Cardinals,2007,6,64403
Arizona,Cardinals,2007,7,85640
Arizona,Cardinals,2007,8,NA
Arizona,Cardinals,2007,9,65267
Arizona,Cardinals,2007,10,64753
Arizona,Cardinals,2007,11,65403
Arizona,Cardinals,2007,12,64483
Arizona,Cardinals,2007,13,64791
Arizona,Cardinals,2007,14,68193
Arizona,Cardinals,2007,15,70007
Arizona,Cardinals,2007,16,64159
Arizona,Cardinals,2007,17,64671
Atlanta,Falcons,2007,1,62815
Atlanta,Falcons,2007,2,61821
Atlanta,Falcons,2007,3,68175
Atlanta,Falcons,2007,4,69312
Atlanta,Falcons,2007,5,69143
Atlanta,Falcons,2007,6,69828
Atlanta,Falcons,2007,7,69994
Atlanta,Falcons,2007,8,NA
Atlanta,Falcons,2007,9,66049
Atlanta,Falcons,2007,10,73340
Atlanta,Falcons,2007,11,69480
Atlanta,Falcons,2007,12,69845
Atlanta,Falcons,2007,13,62051
Atlanta,Falcons,2007,14,69553
Atlanta,Falcons,2007,15,65133
Atlanta,Falcons,2007,16,64159
Atlanta,Falcons,2007,17,64925
Baltimore,Ravens,2007,1,66093
Baltimore,Ravens,2007,2,71246
Baltimore,Ravens,2007,3,71372
Baltimore,Ravens,2007,4,73024
Baltimore,Ravens,2007,5,67885
Baltimore,Ravens,2007,6,71175
Baltimore,Ravens,2007,7,70727
Baltimore,Ravens,2007,8,NA
Baltimore,Ravens,2007,9,63457
Baltimore,Ravens,2007,10,71130
Baltimore,Ravens,2007,11,71055
Baltimore,Ravens,2007,12,63337
Baltimore,Ravens,2007,13,71382
Baltimore,Ravens,2007,14,70513
Baltimore,Ravens,2007,15,70287
Baltimore,Ravens,2007,16,68164
Baltimore,Ravens,2007,17,71353
Buffalo,Bills,2007,1,71132
Buffalo,Bills,2007,2,64307
Buffalo,Bills,2007,3,68756
Buffalo,Bills,2007,4,70600
Buffalo,Bills,2007,5,71575
Buffalo,Bills,2007,6,NA
Buffalo,Bills,2007,7,70727
Buffalo,Bills,2007,8,76688
Buffalo,Bills,2007,9,70745
Buffalo,Bills,2007,10,70615
Buffalo,Bills,2007,11,71338
Buffalo,Bills,2007,12,64546
Buffalo,Bills,2007,13,85831
Buffalo,Bills,2007,14,71018
Buffalo,Bills,2007,15,73196
Buffalo,Bills,2007,16,71302
Buffalo,Bills,2007,17,68594
Carolina,Panthers,2007,1,65307
Carolina,Panthers,2007,2,73665
Carolina,Panthers,2007,3,68175
Carolina,Panthers,2007,4,73707
Carolina,Panthers,2007,5,70001
Carolina,Panthers,2007,6,64403
Carolina,Panthers,2007,7,NA
Carolina,Panthers,2007,8,74005
Carolina,Panthers,2007,9,69143
Carolina,Panthers,2007,10,73340
Carolina,Panthers,2007,11,70805
Carolina,Panthers,2007,12,72032
Carolina,Panthers,2007,13,73191
Carolina,Panthers,2007,14,66090
Carolina,Panthers,2007,15,73421
Carolina,Panthers,2007,16,73860
Carolina,Panthers,2007,17,65609
Chicago,Bears,2007,1,67837
Chicago,Bears,2007,2,62095
Chicago,Bears,2007,3,62099
Chicago,Bears,2007,4,60811
Chicago,Bears,2007,5,70904
Chicago,Bears,2007,6,62174
Chicago,Bears,2007,7,67806
Chicago,Bears,2007,8,62171
Chicago,Bears,2007,9,NA
Chicago,Bears,2007,10,62715
Chicago,Bears,2007,11,68249
Chicago,Bears,2007,12,62148
Chicago,Bears,2007,13,62244
Chicago,Bears,2007,14,82213
Chicago,Bears,2007,15,63800
Chicago,Bears,2007,16,62272
Chicago,Bears,2007,17,62064
Cincinnati,Bengals,2007,1,66093
Cincinnati,Bengals,2007,2,72801
Cincinnati,Bengals,2007,3,68110
Cincinnati,Bengals,2007,4,66113
Cincinnati,Bengals,2007,5,NA
Cincinnati,Bengals,2007,6,76846
Cincinnati,Bengals,2007,7,65868
Cincinnati,Bengals,2007,8,66188
Cincinnati,Bengals,2007,9,70745
Cincinnati,Bengals,2007,10,71130
Cincinnati,Bengals,2007,11,65403
Cincinnati,Bengals,2007,12,65489
Cincinnati,Bengals,2007,13,58842
Cincinnati,Bengals,2007,14,65143
Cincinnati,Bengals,2007,15,68053
Cincinnati,Bengals,2007,16,66023
Cincinnati,Bengals,2007,17,70461
Cleveland,Browns,2007,1,73089
Cleveland,Browns,2007,2,72801
Cleveland,Browns,2007,3,51075
Cleveland,Browns,2007,4,73024
Cleveland,Browns,2007,5,68756
Cleveland,Browns,2007,6,73198
Cleveland,Browns,2007,7,NA
Cleveland,Browns,2007,8,62777
Cleveland,Browns,2007,9,72927
Cleveland,Browns,2007,10,64781
Cleveland,Browns,2007,11,71055
Cleveland,Browns,2007,12,72730
Cleveland,Browns,2007,13,64791
Cleveland,Browns,2007,14,76822
Cleveland,Browns,2007,15,73196
Cleveland,Browns,2007,16,66023
Cleveland,Browns,2007,17,73041
Dallas,Cowboys,2007,1,63031
Dallas,Cowboys,2007,2,71615
Dallas,Cowboys,2007,3,62099
Dallas,Cowboys,2007,4,62866
Dallas,Cowboys,2007,5,71575
Dallas,Cowboys,2007,6,63984
Dallas,Cowboys,2007,7,63432
Dallas,Cowboys,2007,8,NA
Dallas,Cowboys,2007,9,67688
Dallas,Cowboys,2007,10,78964
Dallas,Cowboys,2007,11,63706
Dallas,Cowboys,2007,12,63315
Dallas,Cowboys,2007,13,64167
Dallas,Cowboys,2007,14,62759
Dallas,Cowboys,2007,15,63777
Dallas,Cowboys,2007,16,73860
Dallas,Cowboys,2007,17,90910
Denver,Broncos,2007,1,71132
Denver,Broncos,2007,2,76784
Denver,Broncos,2007,3,76463
Denver,Broncos,2007,4,57274
Denver,Broncos,2007,5,76879
Denver,Broncos,2007,6,NA
Denver,Broncos,2007,7,77038
Denver,Broncos,2007,8,77160
Denver,Broncos,2007,9,60783
Denver,Broncos,2007,10,77368
Denver,Broncos,2007,11,76590
Denver,Broncos,2007,12,62148
Denver,Broncos,2007,13,61990
Denver,Broncos,2007,14,75895
Denver,Broncos,2007,15,70747
Denver,Broncos,2007,16,65477
Denver,Broncos,2007,17,76084
Detroit,Lions,2007,1,61547
Detroit,Lions,2007,2,61771
Detroit,Lions,2007,3,67570
Detroit,Lions,2007,4,60811
Detroit,Lions,2007,5,88944
Detroit,Lions,2007,6,NA
Detroit,Lions,2007,7,60442
Detroit,Lions,2007,8,62171
Detroit,Lions,2007,9,60783
Detroit,Lions,2007,10,64753
Detroit,Lions,2007,11,60675
Detroit,Lions,2007,12,63257
Detroit,Lions,2007,13,62996
Detroit,Lions,2007,14,62759
Detroit,Lions,2007,15,66505
Detroit,Lions,2007,16,59938
Detroit,Lions,2007,17,70869
Green Bay,Packers,2007,1,70598
Green Bay,Packers,2007,2,78701
Green Bay,Packers,2007,3,70733
Green Bay,Packers,2007,4,63779
Green Bay,Packers,2007,5,70904
Green Bay,Packers,2007,6,70761
Green Bay,Packers,2007,7,NA
Green Bay,Packers,2007,8,77160
Green Bay,Packers,2007,9,78988
Green Bay,Packers,2007,10,70945
Green Bay,Packers,2007,11,70805
Green Bay,Packers,2007,12,63257
Green Bay,Packers,2007,13,64167
Green Bay,Packers,2007,14,70828
Green Bay,Packers,2007,15,66008
Green Bay,Packers,2007,16,62272
Green Bay,Packers,2007,17,70869
Houston,Texans,2007,1,70080
Houston,Texans,2007,2,73665
Houston,Texans,2007,3,70765
Houston,Texans,2007,4,69312
Houston,Texans,2007,5,70156
Houston,Texans,2007,6,63715
Houston,Texans,2007,7,70734
Houston,Texans,2007,8,60439
Houston,Texans,2007,9,49603
Houston,Texans,2007,10,NA
Houston,Texans,2007,11,70780
Houston,Texans,2007,12,72730
Houston,Texans,2007,13,69143
Houston,Texans,2007,14,70237
Houston,Texans,2007,15,70747
Houston,Texans,2007,16,57262
Houston,Texans,2007,17,70660
Indianapolis,Colts,2007,1,57361
Indianapolis,Colts,2007,2,69143
Indianapolis,Colts,2007,3,70765
Indianapolis,Colts,2007,4,57274
Indianapolis,Colts,2007,5,57202
Indianapolis,Colts,2007,6,NA
Indianapolis,Colts,2007,7,67164
Indianapolis,Colts,2007,8,74005
Indianapolis,Colts,2007,9,57540
Indianapolis,Colts,2007,10,67726
Indianapolis,Colts,2007,11,57294
Indianapolis,Colts,2007,12,69845
Indianapolis,Colts,2007,13,57302
Indianapolis,Colts,2007,14,70513
Indianapolis,Colts,2007,15,62000
Indianapolis,Colts,2007,16,57262
Indianapolis,Colts,2007,17,57202
Jacksonville,Jaguars,2007,1,65437
Jacksonville,Jaguars,2007,2,61821
Jacksonville,Jaguars,2007,3,76463
Jacksonville,Jaguars,2007,4,NA
Jacksonville,Jaguars,2007,5,76917
Jacksonville,Jaguars,2007,6,63715
Jacksonville,Jaguars,2007,7,67164
Jacksonville,Jaguars,2007,8,65133
Jacksonville,Jaguars,2007,9,70009
Jacksonville,Jaguars,2007,10,69143
Jacksonville,Jaguars,2007,11,66732
Jacksonville,Jaguars,2007,12,64546
Jacksonville,Jaguars,2007,13,57302
Jacksonville,Jaguars,2007,14,66090
Jacksonville,Jaguars,2007,15,58793
Jacksonville,Jaguars,2007,16,66905
Jacksonville,Jaguars,2007,17,70660
Kansas City,Chiefs,2007,1,70080
Kansas City,Chiefs,2007,2,62095
Kansas City,Chiefs,2007,3,78038
Kansas City,Chiefs,2007,4,65175
Kansas City,Chiefs,2007,5,76917
Kansas City,Chiefs,2007,6,76846
Kansas City,Chiefs,2007,7,62240
Kansas City,Chiefs,2007,8,NA
Kansas City,Chiefs,2007,9,78988
Kansas City,Chiefs,2007,10,77368
Kansas City,Chiefs,2007,11,57294
Kansas City,Chiefs,2007,12,76210
Kansas City,Chiefs,2007,13,74874
Kansas City,Chiefs,2007,14,75895
Kansas City,Chiefs,2007,15,74976
Kansas City,Chiefs,2007,16,59938
Kansas City,Chiefs,2007,17,76737
Miami,Dolphins,2007,1,90163
Miami,Dolphins,2007,2,71615
Miami,Dolphins,2007,3,77197
Miami,Dolphins,2007,4,70621
Miami,Dolphins,2007,5,70156
Miami,Dolphins,2007,6,73198
Miami,Dolphins,2007,7,71951
Miami,Dolphins,2007,8,81176
Miami,Dolphins,2007,9,NA
Miami,Dolphins,2007,10,70615
Miami,Dolphins,2007,11,68934
Miami,Dolphins,2007,12,57704
Miami,Dolphins,2007,13,71109
Miami,Dolphins,2007,14,71018
Miami,Dolphins,2007,15,70287
Miami,Dolphins,2007,16,68756
Miami,Dolphins,2007,17,70461
Minnesota,Vikings,2007,1,62815
Minnesota,Vikings,2007,2,61771
Minnesota,Vikings,2007,3,78038
Minnesota,Vikings,2007,4,63779
Minnesota,Vikings,2007,5,NA
Minnesota,Vikings,2007,6,62174
Minnesota,Vikings,2007,7,63432
Minnesota,Vikings,2007,8,63019
Minnesota,Vikings,2007,9,63043
Minnesota,Vikings,2007,10,70945
Minnesota,Vikings,2007,11,62960
Minnesota,Vikings,2007,12,78591
Minnesota,Vikings,2007,13,62996
Minnesota,Vikings,2007,14,68050
Minnesota,Vikings,2007,15,63800
Minnesota,Vikings,2007,16,63634
Minnesota,Vikings,2007,17,76084
New England,Patriots,2007,1,77900
New England,Patriots,2007,2,68756
New England,Patriots,2007,3,68756
New England,Patriots,2007,4,66113
New England,Patriots,2007,5,68756
New England,Patriots,2007,6,63984
New England,Patriots,2007,7,71951
New England,Patriots,2007,8,68756
New England,Patriots,2007,9,57540
New England,Patriots,2007,10,NA
New England,Patriots,2007,11,71338
New England,Patriots,2007,12,68756
New England,Patriots,2007,13,71382
New England,Patriots,2007,14,68756
New England,Patriots,2007,15,68756
New England,Patriots,2007,16,68756
New England,Patriots,2007,17,79110
New Orleans,Saints,2007,1,57361
New Orleans,Saints,2007,2,65178
New Orleans,Saints,2007,3,70002
New Orleans,Saints,2007,4,NA
New Orleans,Saints,2007,5,70001
New Orleans,Saints,2007,6,68296
New Orleans,Saints,2007,7,69994
New Orleans,Saints,2007,8,68244
New Orleans,Saints,2007,9,70009
New Orleans,Saints,2007,10,70003
New Orleans,Saints,2007,11,70780
New Orleans,Saints,2007,12,72032
New Orleans,Saints,2007,13,70009
New Orleans,Saints,2007,14,69553
New Orleans,Saints,2007,15,70007
New Orleans,Saints,2007,16,70011
New Orleans,Saints,2007,17,62064
New York,Giants,2007,1,63031
New York,Giants,2007,2,78701
New York,Giants,2007,3,90803
New York,Giants,2007,4,78862
New York,Giants,2007,5,78809
New York,Giants,2007,6,69828
New York,Giants,2007,7,78912
New York,Giants,2007,8,81176
New York,Giants,2007,9,NA
New York,Giants,2007,10,78964
New York,Giants,2007,11,60675
New York,Giants,2007,12,78591
New York,Giants,2007,13,62244
New York,Giants,2007,14,68594
New York,Giants,2007,15,77899
New York,Giants,2007,16,71302
New York,Giants,2007,17,79110
New York,Jets,2007,1,77900
New York,Jets,2007,2,71246
New York,Jets,2007,3,77197
New York,Jets,2007,4,70600
New York,Jets,2007,5,78809
New York,Jets,2007,6,77189
New York,Jets,2007,7,65868
New York,Jets,2007,8,76688
New York,Jets,2007,9,76663
New York,Jets,2007,10,NA
New York,Jets,2007,11,77659
New York,Jets,2007,12,63315
New York,Jets,2007,13,71109
New York,Jets,2007,14,76822
New York,Jets,2007,15,68756
New York,Jets,2007,16,69143
New York,Jets,2007,17,76737
Oakland,Raiders,2007,1,61547
Oakland,Raiders,2007,2,76784
Oakland,Raiders,2007,3,51075
Oakland,Raiders,2007,4,70621
Oakland,Raiders,2007,5,NA
Oakland,Raiders,2007,6,67523
Oakland,Raiders,2007,7,62240
Oakland,Raiders,2007,8,69143
Oakland,Raiders,2007,9,49603
Oakland,Raiders,2007,10,62715
Oakland,Raiders,2007,11,62960
Oakland,Raiders,2007,12,76210
Oakland,Raiders,2007,13,61990
Oakland,Raiders,2007,14,70828
Oakland,Raiders,2007,15,62000
Oakland,Raiders,2007,16,66905
Oakland,Raiders,2007,17,61706
Philadelphia,Eagles,2007,1,70598
Philadelphia,Eagles,2007,2,67726
Philadelphia,Eagles,2007,3,67570
Philadelphia,Eagles,2007,4,78862
Philadelphia,Eagles,2007,5,NA
Philadelphia,Eagles,2007,6,77189
Philadelphia,Eagles,2007,7,67806
Philadelphia,Eagles,2007,8,63019
Philadelphia,Eagles,2007,9,67688
Philadelphia,Eagles,2007,10,90218
Philadelphia,Eagles,2007,11,68934
Philadelphia,Eagles,2007,12,68756
Philadelphia,Eagles,2007,13,68445
Philadelphia,Eagles,2007,14,68594
Philadelphia,Eagles,2007,15,63777
Philadelphia,Eagles,2007,16,70011
Philadelphia,Eagles,2007,17,68594
Pittsburgh,Steelers,2007,1,73089
Pittsburgh,Steelers,2007,2,64307
